Ligand	Receptor	Score
TNF	MAPK3	1
TNF	MUC5AC	1
TNF	EGFR	1
TNF	IER3	1
TNF	CCL27	1
TNF	IRS4	1
TNF	STAT1	1
TNF	ADAM17	1
TNF	ITK	1
TNF	PTHLH	1
TNF	BCL10	1
TNF	RPS6KA5	1
TNF	MAT2A	1
TNF	MAP4K5	1
TNF	CTSS	1
TNF	MADCAM1	1
TNF	TNFRSF11B	1
TNF	BCL2	1
TNF	FOSB	1
TNF	VWF	1
TNF	MYLK	1
TNF	SMPD3	1
TNF	ABCA1	1
TNF	SOD1	1
TNF	FOXO3	1
TNF	NFE2L2	1
TNF	CD83	1
TNF	CCN4	1
TNF	PPARG	1
TNF	PAPPA	1
TNF	CSF2	1
TNF	EPHA2	1
TNF	PPP4C	1
TNF	NOS2	1
TNF	GPR160	1
TNF	MAP4K3	1
TNF	PLD1	1
TNF	STK39	1
TNF	LCN2	1
TNF	PTGES	1
TNF	CCL20	1
TNF	NR3C1	1
TNF	NQO1	1
TNF	LPL	1
TNF	CXCL8	1
TNF	NOS3	1
TNF	TNIK	1
TNF	FANCG	1
TNF	MAPT	1
TNF	PLA2G4A	1
TNF	CDH11	1
TNF	ADM	1
TNF	IRS1	1
TNF	MAP4K4	1
TNF	PTGS1	1
TNF	CCL2	1
TNF	PIM1	1
TNF	IFNB1	1
TNF	STK11	1
TNF	APOBEC2	1
TNF	RPS6KB1	1
TNF	TAX1BP1	1
TNF	MAP2K3	1
TNF	PDCD6IP	1
TNF	RPS3	1
TNF	PIAS1	1
DKK3	CTNNB1	1
DKK3	ABCB1	1
DKK3	STAT1	1
ELANE	MMP9	1
ELANE	SERPINE1	1
ELANE	CD40	1
ELANE	ADRB2	1
ELANE	MAPK1	1
ELANE	ICAM1	1
ELANE	MUC1	1
ELANE	CHUK	1
ELANE	ERCC6	1
ELANE	TXN	1
ELANE	IRAK1	1
ELANE	NOTCH2NLA	1
ELANE	IFNG	1
ELANE	KRT19	1
ELANE	RHOA	1
ELANE	CDC25C	1
ELANE	KNG1	1
ELANE	PRTN3	1
ELANE	CXCL8	1
ELANE	ABCC1	1
ELANE	SLPI	1
ELANE	KLK1	1
ELANE	CSF3R	1
ELANE	GRN	1
ELANE	MAPK3	1
ELANE	MUC5AC	1
ELANE	EGFR	1
ELANE	THBS1	1
ELANE	ATR	1
ELANE	CCL2	1
ELANE	ADRA1A	1
ELANE	SERPIND1	1
ELANE	STK11	1
ELANE	CTSG	1
ELANE	ADRA2A	1
ELANE	THBD	1
ELANE	FOSB	1
ELANE	PTGS2	1
ELANE	PI3	1
TGFBR2	EIF2A	1
TGFBR2	SDC1	1
TGFBR2	MBNL3	1
TGFBR2	PAXBP1	1
TGFBR2	ASCC3	1
TGFBR2	OTUD7B	1
TGFBR2	SMC3	1
TGFBR2	CTNNB1	1
TGFBR2	TGFB1I1	1
TGFBR2	TGFBR1	1
TGFBR2	ARHGEF6	1
TGFBR2	MDM2	1
TGFBR2	VHL	1
TGFBR2	CSRP3	1
TGFBR2	DAXX	1
TGFBR2	CTTN	1
TGFBR2	NFATC4	1
TGFBR2	OSR1	1
TGFBR2	SRXN1	1
TGFBR2	SARS1	1
TGFBR2	PPP2CB	1
TGFBR2	SMAD6	1
TGFBR2	CCNB1	1
TGFBR2	CRY1	1
TGFBR2	CSDE1	1
TGFBR2	GPBP1	1
TGFBR2	ENG	1
TGFBR2	SMAD3	1
TGFBR2	SPTBN1	1
TGFBR2	TAB2	1
TGFBR2	RUVBL2	1
TGFBR2	TRIM24	1
TGFBR2	CBL	1
TGFBR2	RPS6KA2	1
TGFBR2	TGFBRAP1	1
TGFBR2	DAAM1	1
TGFBR2	MAP3K7	1
TGFBR2	EIF3I	1
TGFBR2	AP2B1	1
TGFBR2	CSDC2	1
TGFBR2	PPP2CA	1
TGFBR2	SHC1	1
TGFBR2	PPP2R5D	1
TGFBR2	RAB14	1
TGFBR2	CRK	1
TGFBR2	UBE2V2	1
TGFBR2	NRIP2	1
TGFBR2	PIK3R1	1
TGFBR2	SMAD4	1
TGFBR2	SNX6	1
TGFBR2	SCAF1	1
TGFBR2	BCL3	1
TGFBR2	FGR	1
TGFBR2	SMAD1	1
TGFBR2	EIF4H	1
TGFBR2	HSF1	1
TGFBR2	CKM	1
TGFBR2	NANOS1	1
TGFBR2	FHL2	1
TGFBR2	RCHY1	1
TGFBR2	PARD6A	1
TGFBR2	PSMC3	1
TGFBR2	NCAPG	1
TGFBR2	ANKS1A	1
TGFBR2	BMX	1
TGFBR2	PML	1
TGFBR2	SOX10	1
TGFBR2	CCNB2	1
TGFBR2	ABI2	1
TGFBR2	UBE2A	1
TGFBR2	CLU	1
TGFBR2	UHMK1	1
TGFBR2	FHL1	1
TGFBR2	ARHGEF7	1
TGFBR2	CAMKK1	1
TGFBR2	MAPK8	1
TGFBR2	SHC2	1
TGFBR2	ADRB2	1
TGFBR2	SUMO4	1
TGFBR2	SAFB2	1
TGFBR2	PPP2R1B	1
TGFBR2	SMAD2	1
TGFBR2	RAD23B	1
TGFBR2	TAB1	1
TGFBR2	PHLDA2	1
TGFBR2	RUVBL1	1
TGFBR2	USP2	1
TGFBR2	CD44	1
TGFBR2	ASCC1	1
TGFBR2	STRAP	1
TGFBR2	RHOA	1
TGFBR2	NEUROD1	1
TGFBR2	XPO1	1
TGFBR2	AIRE	1
TGFBR2	TRAP1	1
TGFBR2	AKT3	1
TGFBR2	PPP2R1A	1
TGFBR2	PKNOX1	1
TGFBR2	SMAD9	1
TGFBR2	AXIN1	1
TGFBR2	HLCS	1
TGFBR2	PRMT8	1
TGFBR2	PIK3R2	1
TGFBR2	IRF3	1
TGFBR2	SHC3	1
TGFBR2	HSPA2	1
TGFBR2	CDK1	1
TGFBR2	ASAP2	1
TGFBR2	DAB2	1
TGFBR2	TRIP10	1
TGFBR2	TRAF6	1
TGFBR2	TGFBR3	1
TGFBR2	KCNK18	1
TGFBR2	TTF2	1
TGFBR2	PPP1R13L	1
TGFBR2	PSPC1	1
TGFBR2	SMAD7	1
TGFBR2	CDC25A	1
TGFBR2	RGCC	1
TGFBR2	RPS6KB1	1
TGFBR2	PRDM1	1
TGFBR2	ETF1	1
TGFBR2	SNUPN	1
TGFBR2	ZYX	1
TGFBR2	SMAD5	1
TGFBR2	ZFYVE9	1
TGFBR2	PSMA6	1
AGT	MAP3K7	1
AGT	HNRNPK	1
AGT	PLCG1	1
AGT	AKT1	1
AGT	EDNRA	1
AGT	GJA1	1
AGT	SHC1	1
AGT	SLC9A1	1
AGT	SOS1	1
AGT	GRB2	1
AGT	PTK2B	1
AGT	ABL1	1
AGT	SRC	1
AGT	PIK3CA	1
AGT	MYL9	1
AGT	PIK3R1	1
AGT	HDAC2	1
AGT	RELA	1
AGT	ULK1	1
AGT	PRKCD	1
AGT	TAGLN	1
AGT	RET	1
AGT	HSF1	1
AGT	PRKCE	1
AGT	PTK2	1
AGT	NOS3	1
AGT	IRS2	1
AGT	EGFR	1
AGT	PRKD1	1
AGT	SGK1	1
AGT	IRS1	1
AGT	TSC2	1
AGT	RPS6	1
AGT	PLCB1	1
AGT	RPS6KB1	1
AGT	SLC2A1	1
AGT	STAT3	1
AGT	HDAC4	1
AGT	HDAC5	1
AGT	IKBKB	1
AGT	MTOR	1
AGT	PPP1R12A	1
AGT	RB1	1
AGT	BECN1	1
AGT	MAPK7	1
AGT	PPARGC1A	1
AGT	REN	1
AGT	CXCR4	1
IFNA13	STAT2	1
IFNA13	HIF1A	1
IFNA13	EIF2AK2	1
IFNA13	IFNGR2	1
IFNA13	RNF125	1
IFNA13	HLA-E	1
IFNA13	SOCS6	1
IFNA13	IRF9	1
IFNA13	CD40LG	1
IFNA13	IFNGR1	1
IFNA13	IL6	1
IFNA13	IFNG	1
IFNA13	ABL1	1
IFNA13	IL2	1
IFNA13	CXCL12	1
IFNA13	APOBEC3G	1
IFNA13	OAS1	1
IFNA13	PSME1	1
IFNA13	PSME3	1
IFNA13	TNF	1
IFNA13	HLA-G	1
IFNA13	STAT4	1
IFNA13	DDAH2	1
IFNA13	PSME2	1
IFNA13	IL4I1	1
IFNA13	TEP1	1
IFNA13	IL10	1
IFNA13	PRTN3	1
IFNA13	CCR5	1
IFNA13	RNASE1	1
IFNA13	CR2	1
IFNA13	COIL	1
IFNA13	IL16	1
IFNA13	IFIT3	1
IFNA13	CD38	1
IFNA13	MX1	1
IFNA13	STAT1	1
IFNA13	PLAUR	1
IFNA13	IL1A	1
IFNA13	EGF	1
IFNA13	IFNB1	1
IFNA13	LBR	1
IFNA13	PDCD1	1
IFNA13	B2M	1
IFNA13	IL13	1
IFNA13	NELFCD	1
IFNA13	CIITA	1
IFNA13	IL4	1
IFNA13	IL1R1	1
IFNA13	CCL22	1
IFNA13	PTGS2	1
IFNA13	NFKB1	1
IFNA13	AIF1	1
LRP8	ABL1	1
LRP8	CRKL	1
LRP8	ITGA3	1
LRP8	RELN	1
LRP8	ITGB1	1
LRP8	RAPGEF1	1
LRP8	DAB1	1
LRP8	VLDLR	1
MUC1	ABL1	1
MUC1	CASP8	1
MUC1	SRC	1
MUC1	PTK2	1
MUC1	MAPK8	1
MUC1	LGALS3	1
MUC1	SMAD2	1
MUC1	TP53	1
MUC1	GRB2	1
RELN	SH3KBP1	1
RELN	ITGA11	1
RELN	ITGB8	1
RELN	ITGA2	1
RELN	ITGA5	1
RELN	ITGAV	1
RELN	ITGA7	1
RELN	ABL1	1
RELN	ITGB5	1
RELN	ITGB4	1
RELN	ITGA9	1
RELN	CRKL	1
RELN	ITGB7	1
RELN	ITGB3	1
RELN	ITGB6	1
RELN	ITGA4	1
RELN	ITGA10	1
RELN	ITGA1	1
RELN	ITGA6	1
RELN	ITGA2B	1
RELN	ITGA8	1
RELN	HDAC4	1
RELN	NOTCH1	1
RELN	RAPGEF1	1
RELN	DAB1	1
BMP4	MAP3K7	1
BMP4	MMP9	1
BMP4	CFC1B	1
BMP4	TAB1	1
BMP4	GATA4	1
BMP4	VEGFA	1
BMP4	AMHR2	1
BMP4	SMAD1	1
BMP4	ACACA	1
BMP4	INHBA	1
BMP4	TP53	1
BMP4	BARX1	1
BMP4	ALPP	1
BMP4	PDCD1	1
BMP4	SMAD9	1
BMP4	TAB2	1
BMP4	NCAM1	1
BMP4	ATF2	1
BMP4	SMAD5	1
BMP4	ACVRL1	1
BMP4	NKX2-5	1
ADAMTS1	KDR	1
ADAMTS1	VCAN	1
ADAMTS1	ACAN	1
ADAMTS4	MATN3	1
ADAMTS4	VCAN	1
ADAMTS4	ACAN	1
ADAMTS5	ACAN	1
MMP8	CCL2	1
MMP8	ACAN	1
MMP8	TFPI	1
MMP8	ADAMTS4	1
CSF3	MMP9	1
CSF3	IGHG3	1
CSF3	FUT1	1
CSF3	IL2	1
CSF3	CSF2	1
CSF3	CXCL12	1
CSF3	TNF	1
CSF3	LCN2	1
CSF3	OLFM4	1
CSF3	GAB2	1
CSF3	FPR1	1
CSF3	IL10	1
CSF3	CSF2RB	1
CSF3	MAPK3	1
CSF3	STAT1	1
CSF3	PLAUR	1
CSF3	JAK2	1
CSF3	STAT3	1
CSF3	TFRC	1
CSF3	SELE	1
CSF3	BIRC3	1
CSF3	ACE	1
KNG1	F12	1
KNG1	FHIT	1
KNG1	RHOA	1
KNG1	NOS3	1
KNG1	RAF1	1
KNG1	CTSG	1
KNG1	CDH5	1
KNG1	MARCKS	1
KNG1	ACE	1
BCHE	ACHE	1
BCHE	SAE1	1
CALCA	IL6	1
CALCA	GCG	1
CALCA	PTK2B	1
CALCA	IFNG	1
CALCA	SPP1	1
CALCA	GRP	1
CALCA	ACHE	1
CALCA	GHRH	1
CALCA	CDH11	1
CALCA	ADM	1
CALCA	PTH	1
CALCA	IL7	1
LIF	IL1B	1
LIF	AKT1	1
LIF	MAPK1	1
LIF	SHC1	1
LIF	SOS1	1
LIF	IL6	1
LIF	GRB2	1
LIF	STAP2	1
LIF	LPL	1
LIF	PLAU	1
LIF	FGF2	1
LIF	JAK1	1
LIF	CXCL8	1
LIF	ACHE	1
LIF	PRL	1
LIF	MAPK3	1
LIF	PLA2G4A	1
LIF	STAT1	1
LIF	IFI16	1
LIF	VIP	1
LIF	CCL2	1
LIF	DAPK3	1
LIF	STAT3	1
LIF	POMC	1
TG	TEP1	1
TG	RYR2	1
TG	SERPINE1	1
TG	RIPK1	1
TG	RICTOR	1
TG	SRC	1
TG	ACHE	1
TG	ERN1	1
TG	IRS1	1
TG	GTF2IP4	1
TG	HSF1	1
CCL1	CCR10	1
CCL1	CCR7	1
CCL1	CXCR2	1
CCL1	CCR4	1
CCL1	CXCR3	1
CCL1	CXCR5	1
CCL1	CXCR1	1
CCL1	CXCR6	1
CCL1	CCR3	1
CCL1	CCR5	1
CCL1	XCR1	1
CCL1	CCR2	1
CCL1	CX3CR1	1
CCL1	CCR9	1
CCL1	CCR6	1
CCL1	CXCR4	1
CCL11	CCR10	1
CCL11	SOCS1	1
CCL11	CCR1	1
CCL11	CCR7	1
CCL11	CXCR2	1
CCL11	CCR8	1
CCL11	CSF2	1
CCL11	CCR4	1
CCL11	CXCR5	1
CCL11	CXCR1	1
CCL11	CXCR6	1
CCL11	CXCL8	1
CCL11	XCR1	1
CCL11	PIK3C2G	1
CCL11	CX3CR1	1
CCL11	PLCB1	1
CCL11	RNASE3	1
CCL11	CCR9	1
CCL11	CCR6	1
CCL13	CCR10	1
CCL13	CCR7	1
CCL13	CXCR2	1
CCL13	CCR8	1
CCL13	CCR4	1
CCL13	CXCR5	1
CCL13	CXCR1	1
CCL13	CXCR6	1
CCL13	XCR1	1
CCL13	CX3CR1	1
CCL13	CCL2	1
CCL13	CCR6	1
CCL13	CXCR4	1
CCL14	CCR10	1
CCL14	CCR7	1
CCL14	CXCR2	1
CCL14	CCR8	1
CCL14	CCR4	1
CCL14	CXCR3	1
CCL14	CXCR5	1
CCL14	CXCR1	1
CCL14	CXCR6	1
CCL14	XCR1	1
CCL14	CCR2	1
CCL14	CX3CR1	1
CCL14	CCR9	1
CCL14	CCR6	1
CCL14	CXCR4	1
CCL16	CCR10	1
CCL16	CCR7	1
CCL16	CXCR2	1
CCL16	CCR4	1
CCL16	CXCR3	1
CCL16	CXCR1	1
CCL16	CXCR6	1
CCL16	CCR3	1
CCL16	XCR1	1
CCL16	CX3CR1	1
CCL16	CCL2	1
CCL16	CCR9	1
CCL16	CCR6	1
CCL16	CXCR4	1
CCL17	CCR10	1
CCL17	CCR1	1
CCL17	CCR7	1
CCL17	CXCR2	1
CCL17	CXCR3	1
CCL17	CXCR5	1
CCL17	CXCR1	1
CCL17	CXCR6	1
CCL17	CCR3	1
CCL17	CCR5	1
CCL17	XCR1	1
CCL17	CCR2	1
CCL17	CX3CR1	1
CCL17	CCL27	1
CCL17	CCR9	1
CCL17	CCR6	1
CCL17	CXCR4	1
CCL18	CCR10	1
CCL18	MAPK1	1
CCL18	CCR7	1
CCL18	NDRG1	1
CCL18	CXCR2	1
CCL18	CCR4	1
CCL18	CXCR3	1
CCL18	CXCR5	1
CCL18	CXCR1	1
CCL18	CXCR6	1
CCL18	CCR5	1
CCL18	XCR1	1
CCL18	CCR2	1
CCL18	CX3CR1	1
CCL18	CCR9	1
CCL18	ERG28	1
CCL18	CCR6	1
CCL18	CXCR4	1
CCL2	MMP14	1
CCL2	F3	1
CCL2	ICAM1	1
CCL2	FGF13	1
CCL2	CCR7	1
CCL2	IL6	1
CCL2	CXCR2	1
CCL2	VEGFA	1
CCL2	CCR8	1
CCL2	TNF	1
CCL2	CXCR3	1
CCL2	CXCR5	1
CCL2	CXCR1	1
CCL2	CXCR6	1
CCL2	CTTN	1
CCL2	XCR1	1
CCL2	NFATC1	1
CCL2	CCL5	1
CCL2	CX3CR1	1
CCL2	ZC3H12A	1
CCL2	MAPK11	1
CCL2	JAK2	1
CCL2	PXN	1
CCL2	CCR9	1
CCL2	PTGS2	1
CCL2	CCR6	1
CCL2	CXCR4	1
CCL22	CCR10	1
CCL22	CCR1	1
CCL22	CCR7	1
CCL22	CXCR2	1
CCL22	CCR8	1
CCL22	CXCR3	1
CCL22	CXCR5	1
CCL22	ACKR1	1
CCL22	CXCR1	1
CCL22	CXCR6	1
CCL22	CCR3	1
CCL22	CCR5	1
CCL22	XCR1	1
CCL22	CCR2	1
CCL22	CX3CR1	1
CCL22	CD80	1
CCL22	CCR9	1
CCL22	CCR6	1
CCL22	CXCR4	1
CCL5	MMP9	1
CCL5	CX3CL1	1
CCL5	CCR10	1
CCL5	CCR7	1
CCL5	HECA	1
CCL5	TNFRSF4	1
CCL5	CXCR2	1
CCL5	CCR8	1
CCL5	CXCL12	1
CCL5	PLD1	1
CCL5	CXCR1	1
CCL5	CXCR6	1
CCL5	XCR1	1
CCL5	CCR2	1
CCL5	CX3CR1	1
CCL5	CD4	1
CCL5	CCR9	1
CCL5	MTOR	1
CCL5	CCR6	1
CCL5	CXCR4	1
CCL7	CCR7	1
CCL7	CXCR2	1
CCL7	CCR8	1
CCL7	CCR4	1
CCL7	CXCR5	1
CCL7	CXCR1	1
CCL7	CXCR6	1
CCL7	XCR1	1
CCL7	CX3CR1	1
CCL7	CCR9	1
CCL7	CCR6	1
CCL7	CXCR4	1
CCL8	CCR10	1
CCL8	CCR7	1
CCL8	CXCR2	1
CCL8	CCR8	1
CCL8	CCR4	1
CCL8	CXCR3	1
CCL8	CXCR5	1
CCL8	CXCR1	1
CCL8	CXCR6	1
CCL8	XCR1	1
CCL8	CX3CR1	1
CCL8	CCR9	1
CCL8	CCR6	1
CCL8	CXCR4	1
CXCL1	CCR10	1
CXCL1	PLCE1	1
CXCL1	CCR1	1
CXCL1	CCR7	1
CXCL1	CCR8	1
CXCL1	PRKACA	1
CXCL1	CCR4	1
CXCL1	VASP	1
CXCL1	CXCR3	1
CXCL1	CXCR5	1
CXCL1	CDC42	1
CXCL1	CXCR6	1
CXCL1	SNAI1	1
CXCL1	CCR3	1
CXCL1	CCR5	1
CXCL1	CXCL8	1
CXCL1	XCR1	1
CXCL1	CCR2	1
CXCL1	CX3CR1	1
CXCL1	CCR9	1
CXCL1	CCR6	1
CXCL1	CXCR4	1
CXCL10	CCR10	1
CXCL10	MAP2K6	1
CXCL10	CCR1	1
CXCL10	CCR7	1
CXCL10	IFNG	1
CXCL10	CXCR2	1
CXCL10	CCR8	1
CXCL10	CCR4	1
CXCL10	CXCR5	1
CXCL10	CXCR1	1
CXCL10	CXCR6	1
CXCL10	IL10	1
CXCL10	CCR5	1
CXCL10	XCR1	1
CXCL10	CCR2	1
CXCL10	CX3CR1	1
CXCL10	CCR9	1
CXCL10	MAP2K3	1
CXCL10	CCR6	1
CXCL10	CXCR4	1
CXCL11	CCR10	1
CXCL11	MAP2K6	1
CXCL11	CCR1	1
CXCL11	CCR7	1
CXCL11	CXCR2	1
CXCL11	CCR8	1
CXCL11	CCR4	1
CXCL11	NOS2	1
CXCL11	CXCR5	1
CXCL11	CXCR1	1
CXCL11	CXCR6	1
CXCL11	XCR1	1
CXCL11	CCR2	1
CXCL11	CX3CR1	1
CXCL11	CCR9	1
CXCL11	MAP2K3	1
CXCL11	CCR6	1
CXCL11	CXCR4	1
CXCL13	CCR1	1
CXCL13	CCR7	1
CXCL13	CXCR2	1
CXCL13	CCR8	1
CXCL13	CCR4	1
CXCL13	TNFSF11	1
CXCL13	CXCR1	1
CXCL13	CXCR6	1
CXCL13	FGF2	1
CXCL13	CCR3	1
CXCL13	CCR5	1
CXCL13	XCR1	1
CXCL13	CCR2	1
CXCL13	CX3CR1	1
CXCL13	CCR9	1
CXCL13	CCR6	1
CXCL13	CXCR4	1
CXCL2	CCR10	1
CXCL2	CCR1	1
CXCL2	CCR7	1
CXCL2	CCR8	1
CXCL2	CCR4	1
CXCL2	CXCR3	1
CXCL2	CXCR5	1
CXCL2	CXCR6	1
CXCL2	CCR3	1
CXCL2	CCR5	1
CXCL2	MAPK3	1
CXCL2	CCR2	1
CXCL2	CX3CR1	1
CXCL2	CCR9	1
CXCL2	CCR6	1
CXCL2	CXCR4	1
CXCL3	CCR10	1
CXCL3	CCR1	1
CXCL3	CCR7	1
CXCL3	CCR8	1
CXCL3	CCR4	1
CXCL3	CXCR3	1
CXCL3	CXCR5	1
CXCL3	CXCR6	1
CXCL3	CCR3	1
CXCL3	CCR5	1
CXCL3	XCR1	1
CXCL3	CCR2	1
CXCL3	CX3CR1	1
CXCL3	CCR9	1
CXCL3	CCR6	1
CXCL3	CXCR4	1
CXCL5	CCR10	1
CXCL5	CCR1	1
CXCL5	CCR7	1
CXCL5	CCR8	1
CXCL5	CCR4	1
CXCL5	CXCR3	1
CXCL5	CXCR5	1
CXCL5	CXCR6	1
CXCL5	CCR3	1
CXCL5	CCR5	1
CXCL5	XCR1	1
CXCL5	CCR2	1
CXCL5	CX3CR1	1
CXCL5	CCR9	1
CXCL5	CCR6	1
CXCL5	CXCR4	1
CXCL6	CCR10	1
CXCL6	CCR1	1
CXCL6	CCR7	1
CXCL6	CCR8	1
CXCL6	CCR4	1
CXCL6	CXCR3	1
CXCL6	CXCR5	1
CXCL6	CXCR6	1
CXCL6	CCR3	1
CXCL6	CCR5	1
CXCL6	XCR1	1
CXCL6	CCR2	1
CXCL6	CX3CR1	1
CXCL6	CCR9	1
CXCL6	CCR6	1
CXCL6	CXCR4	1
CXCL8	MMP9	1
CXCL8	CCR10	1
CXCL8	ICAM1	1
CXCL8	CCR1	1
CXCL8	CCR7	1
CXCL8	CCR8	1
CXCL8	CCR4	1
CXCL8	CXCR3	1
CXCL8	CXCR5	1
CXCL8	CXCR6	1
CXCL8	CXCL1	1
CXCL8	CCR3	1
CXCL8	CCR5	1
CXCL8	SELP	1
CXCL8	XCR1	1
CXCL8	CSF3	1
CXCL8	PIK3CG	1
CXCL8	CCR2	1
CXCL8	CX3CR1	1
CXCL8	CD38	1
CXCL8	EGFR	1
CXCL8	PLA2G7	1
CXCL8	LPAR2	1
CXCL8	MYH2	1
CXCL8	CCR9	1
CXCL8	CDH5	1
CXCL8	MTOR	1
CXCL8	PPP1R12A	1
CXCL8	ITGAM	1
CXCL8	CCR6	1
CXCL8	NFKB1	1
CXCL8	CXCR4	1
CXCL9	CCR10	1
CXCL9	MAP2K6	1
CXCL9	CCR1	1
CXCL9	CCR7	1
CXCL9	CXCR2	1
CXCL9	CCR8	1
CXCL9	CCR4	1
CXCL9	CXCR5	1
CXCL9	CXCR1	1
CXCL9	CXCR6	1
CXCL9	CCR5	1
CXCL9	XCR1	1
CXCL9	CCR2	1
CXCL9	CX3CR1	1
CXCL9	CCR9	1
CXCL9	MAP2K3	1
CXCL9	CCR6	1
CXCL9	CXCR4	1
PF4	PROC	1
PF4	CD163	1
PF4	CCR10	1
PF4	GNAI2	1
PF4	ELANE	1
PF4	MAP2K6	1
PF4	FGF13	1
PF4	CCR1	1
PF4	CCR7	1
PF4	IFNG	1
PF4	CXCR2	1
PF4	CCR8	1
PF4	CCR4	1
PF4	CXCR5	1
PF4	CXCR1	1
PF4	CXCR6	1
PF4	FGF2	1
PF4	CCR3	1
PF4	CCR5	1
PF4	CXCL8	1
PF4	XCR1	1
PF4	CCL5	1
PF4	CDK2	1
PF4	CCR2	1
PF4	CX3CR1	1
PF4	GNAO1	1
PF4	GNB1	1
PF4	GNAI1	1
PF4	CCR9	1
PF4	MAP2K3	1
PF4	GNG2	1
PF4	GNAI3	1
PF4	CCR6	1
PF4	CXCR4	1
PF4	GNAZ	1
PPBP	CCR10	1
PPBP	CCR1	1
PPBP	CCR7	1
PPBP	CCR8	1
PPBP	CCR4	1
PPBP	CXCR3	1
PPBP	CXCR5	1
PPBP	CXCR6	1
PPBP	CCR3	1
PPBP	CCR5	1
PPBP	XCR1	1
PPBP	MAPT	1
PPBP	CCR2	1
PPBP	CX3CR1	1
PPBP	CCR9	1
PPBP	CCR6	1
PPBP	CXCR4	1
CCL19	CCR1	1
CCL19	CXCR2	1
CCL19	CCR8	1
CCL19	CCR4	1
CCL19	CXCR5	1
CCL19	CXCR1	1
CCL19	CXCR6	1
CCL19	CCR3	1
CCL19	CCR5	1
CCL19	XCR1	1
CCL19	CCR2	1
CCL19	CX3CR1	1
CCL19	CCR9	1
CCL19	CCR6	1
CCL19	CXCR4	1
CCL21	CXCL10	1
CCL21	CCR1	1
CCL21	CXCR2	1
CCL21	CCR8	1
CCL21	CCR4	1
CCL21	CXCR5	1
CCL21	CXCR1	1
CCL21	CXCR6	1
CCL21	CCR3	1
CCL21	CCR5	1
CCL21	XCR1	1
CCL21	CCR2	1
CCL21	CX3CR1	1
CCL21	CCR9	1
CCL21	GLI2	1
CCL21	CCR6	1
CCL21	CXCR4	1
CCL23	CCR10	1
CCL23	CCR7	1
CCL23	CXCR2	1
CCL23	CCR8	1
CCL23	CCR4	1
CCL23	CXCR3	1
CCL23	CXCR5	1
CCL23	CXCR1	1
CCL23	CXCR6	1
CCL23	CCR3	1
CCL23	CCR5	1
CCL23	XCR1	1
CCL23	CCR2	1
CCL23	CX3CR1	1
CCL23	KDR	1
CCL23	CCR9	1
CCL23	CCR6	1
CCL23	CXCR4	1
CCL24	CCR10	1
CCL24	CCR1	1
CCL24	CCR7	1
CCL24	CXCR2	1
CCL24	CCR8	1
CCL24	CCR4	1
CCL24	CXCR3	1
CCL24	CXCR5	1
CCL24	CXCR1	1
CCL24	CXCR6	1
CCL24	CCR5	1
CCL24	XCR1	1
CCL24	CX3CR1	1
CCL24	CCR9	1
CCL24	CCR6	1
CCL24	CXCR4	1
CCL25	CCR1	1
CCL25	CCR7	1
CCL25	CXCR2	1
CCL25	CCR8	1
CCL25	CCR4	1
CCL25	CXCR3	1
CCL25	CXCR5	1
CCL25	CXCR1	1
CCL25	CXCR6	1
CCL25	CCR3	1
CCL25	CCR5	1
CCL25	XCR1	1
CCL25	CCR2	1
CCL25	CX3CR1	1
CCL25	CCR6	1
CCL25	CXCR4	1
CCL26	CCR10	1
CCL26	CCR7	1
CCL26	CXCR2	1
CCL26	CCR8	1
CCL26	CCR4	1
CCL26	CXCR3	1
CCL26	CXCR5	1
CCL26	CXCR1	1
CCL26	CXCR6	1
CCL26	XCR1	1
CCL26	CCL2	1
CCL26	CCR9	1
CCL26	CCR6	1
CCL26	CXCR4	1
CCL27	CCR1	1
CCL27	CCR7	1
CCL27	CXCR2	1
CCL27	CCR8	1
CCL27	CCR4	1
CCL27	CXCR3	1
CCL27	CXCR5	1
CCL27	CXCR1	1
CCL27	CXCR6	1
CCL27	CCR5	1
CCL27	XCR1	1
CCL27	CX3CR1	1
CCL27	CCR9	1
CCL27	CCR6	1
CCL27	CXCR4	1
CCL28	CCR1	1
CCL28	CCR7	1
CCL28	CXCR2	1
CCL28	CCR8	1
CCL28	CCR4	1
CCL28	CXCR3	1
CCL28	CXCR5	1
CCL28	CXCR1	1
CCL28	CXCR6	1
CCL28	CCR5	1
CCL28	XCR1	1
CCL28	CCR2	1
CCL28	CX3CR1	1
CCL28	CCR9	1
CCL28	CCR6	1
CCL28	CXCR4	1
CCL3	CCR10	1
CCL3	CCR7	1
CCL3	CXCR2	1
CCL3	CCR8	1
CCL3	CSF2	1
CCL3	CXCR3	1
CCL3	CXCR1	1
CCL3	CXCR6	1
CCL3	XCR1	1
CCL3	PIK3CG	1
CCL3	CCR2	1
CCL3	CX3CR1	1
CCL3	CCR9	1
CCL3	CCR6	1
CCL3	CXCR4	1
CCL4	CCR10	1
CCL4	PLCG1	1
CCL4	CCR7	1
CCL4	CXCR2	1
CCL4	CCR4	1
CCL4	CXCR3	1
CCL4	CCL3	1
CCL4	SLC7A1	1
CCL4	CXCR1	1
CCL4	CXCR6	1
CCL4	XCR1	1
CCL4	CCR2	1
CCL4	CX3CR1	1
CCL4	PLCB1	1
